consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import,load
1.297,416.73,4e-05,3.609,0.068,0.101,0.012546,2.49262,3.78962
1.217,410.94,5e-05,3.38,0.063,0.098,0.012731999999999999,2.33627,3.55327
1.277,407.47,4e-05,3.328,0.066,0.098,0.012082,2.22651,3.5035100000000003
1.275,408.83,5e-05,3.25,0.059,0.103,0.010707000000000001,2.14791,3.42291
1.279,414.2,2.9999999999999997e-05,3.345,0.064,0.102,0.008702999999999999,2.24139,3.52039
1.295,418.2,4e-05,3.529,0.074,0.103,0.006054,2.41779,3.71279
1.277,425.88,2e-05,3.938,0.092,0.101,0.0034620000000000002,2.85853,4.13553
1.253,420.52,2.9999999999999997e-05,3.868,0.131,0.1,0.0013779999999999999,2.8468,4.0998
1.229,417.67,2e-05,3.681,0.199,0.105,0.000325,2.75622,3.98522
1.211,414.62,4e-05,3.55,0.314,0.101,3.5999999999999994e-05,2.7536,3.9646
1.207,413.78,2.9999999999999997e-05,3.372,0.399,0.11,7e-06,2.6742399999999997,3.88124
1.193,406.94,2e-05,2.879,0.385,0.103,6e-06,2.17475,3.36775
1.158,411.92,4e-05,2.303,0.323,0.101,6e-06,1.56976,2.72776
1.116,396.93,2.9999999999999997e-05,1.884,0.239,0.098,4e-06,1.10572,2.2217200000000004
1.117,390.8,2.9999999999999997e-05,1.696,0.14,0.097,4e-06,0.81556,1.93256
1.105,380.56,4e-05,1.622,0.079,0.103,4e-06,0.69912,1.80412
1.077,370.63,2.9999999999999997e-05,1.551,0.058,0.101,2.2e-05,0.63364,1.71064
1.091,372.54,2.9999999999999997e-05,1.521,0.043,0.104,0.000204,0.57616,1.66716
1.108,373.06,2e-05,1.626,0.027,0.103,0.000855,0.64838,1.75638
1.165,380.67,1e-05,1.694,0.007,0.097,0.002232,0.63539,1.8003900000000002
1.223,395.13,2.9999999999999997e-05,2.082,0.003,0.093,0.0044859999999999995,0.95997,2.18297
1.24,414.03,4e-05,2.288,0.005,0.092,0.0072889999999999995,1.153,2.393
1.23,405.27,4e-05,2.041,0.012,0.101,0.009852999999999999,0.9342699999999999,2.16427
1.216,399.36,5e-05,1.781,0.03,0.094,0.011767,0.70027,1.91627
1.223,391.12,4e-05,1.764,0.046,0.098,0.012856,0.6984600000000001,1.9214600000000002
1.221,388.9,4e-05,1.741,0.041,0.098,0.01317,0.67176,1.89276
1.212,387.95,5.9999999999999995e-05,1.724,0.029,0.094,0.012616,0.64859,1.86059
1.228,385.95,5e-05,1.722,0.023,0.095,0.011249,0.62322,1.85122
1.243,386.69,5e-05,1.769,0.018,0.095,0.009000999999999999,0.64728,1.8902800000000002
1.253,388.48,5e-05,1.774,0.02,0.098,0.006208,0.6446799999999999,1.8976799999999998
1.254,404.32,4e-05,1.973,0.025,0.098,0.003503,0.84557,2.09957
1.23,411.18,5e-05,2.37,0.022,0.098,0.0014190000000000001,1.26206,2.49206
1.199,400.31,2.9999999999999997e-05,2.223,0.023,0.098,0.000332,1.1462,2.3452
1.199,382.14,2.9999999999999997e-05,2.316,0.021,0.097,3.7e-05,1.2345,2.4335
1.214,382.14,2e-05,2.266,0.013,0.101,1.2e-05,1.16506,2.37906
1.202,369.9,5e-05,1.747,0.012,0.099,4e-06,0.65687,1.85887
1.163,367.52,2.9999999999999997e-05,1.359,0.012,0.095,8.999999999999999e-06,0.30347,1.4664700000000002
1.154,342.56,2.9999999999999997e-05,1.345,0.012,0.095,8e-06,0.29838,1.4523799999999998
1.085,308.08,5e-05,1.149,0.017,0.094,1e-05,0.17477,1.25977
1.038,286.93,4e-05,1.095,0.032,0.093,8e-06,0.18192,1.2199200000000001
1.069,286.61,2.9999999999999997e-05,1.164,0.142,0.094,2.2e-05,0.33152,1.40052
1.094,283.44,4e-05,1.169,0.252,0.1,0.000189,0.42675,1.52075
1.105,316.33,4e-05,1.142,0.344,0.097,0.000832,0.47819,1.58319
1.136,363.71,2.9999999999999997e-05,1.37,0.377,0.096,0.0021869999999999997,0.70927,1.8452699999999997
1.177,376.09,2.9999999999999997e-05,1.529,0.385,0.094,0.004404,0.83582,2.01282
1.223,391.21,4e-05,1.793,0.336,0.096,0.007182,1.00866,2.2316599999999998
1.248,397.34,4e-05,1.928,0.373,0.101,0.009634,1.1650699999999998,2.41307
1.25,398.08,4e-05,1.902,0.379,0.099,0.011337,1.1411900000000001,2.39119
1.228,393.75,5e-05,2.101,0.349,0.097,0.01233,1.3310499999999998,2.55905
1.23,391.42,5e-05,2.015,0.321,0.099,0.012199,1.2165,2.4465
1.249,390.47,5e-05,2.005,0.338,0.101,0.011617,1.20654,2.45554
1.224,390.05,5.9999999999999995e-05,2.139,0.358,0.096,0.010353,1.37893,2.6029299999999997
1.226,391.53,4e-05,2.164,0.344,0.097,0.008596,1.38875,2.61475
1.238,400.31,4e-05,2.551,0.364,0.105,0.005889,1.78728,3.02528
1.224,407.07,4e-05,2.879,0.397,0.097,0.0033399999999999997,2.15178,3.37578
1.191,421.99,4e-05,3.167,0.449,0.096,0.00131,2.52258,3.7135800000000003
1.172,423.47,2.9999999999999997e-05,3.161,0.535,0.096,0.00028599999999999996,2.6208299999999998,3.7928299999999995
1.162,421.99,2.9999999999999997e-05,3.087,0.652,0.1,3.4e-05,2.6768,3.8388
1.145,424.52,4e-05,2.922,0.722,0.099,1.2e-05,2.59814,3.74314
1.112,410.88,2e-05,2.493,0.726,0.102,8.999999999999999e-06,2.2098400000000002,3.3218400000000003
1.082,390.89,2.9999999999999997e-05,1.662,0.723,0.103,1e-05,1.40648,2.48848
1.064,372.07,4e-05,1.45,0.605,0.1,1e-05,1.0908699999999998,2.15487
1.048,356.73,2.9999999999999997e-05,1.5,0.512,0.101,8.999999999999999e-06,1.0657699999999999,2.1137699999999997
1.049,363.5,5e-05,1.516,0.396,0.105,1e-05,0.96833,2.01733
1.037,368.05,2e-05,1.523,0.348,0.106,1.7e-05,0.94062,1.97762
1.046,385.08,2.9999999999999997e-05,1.768,0.363,0.107,0.000158,1.19282,2.23882
1.111,420.61,2e-05,2.932,0.245,0.112,0.000655,2.17833,3.2893299999999996
1.198,428.86,2.9999999999999997e-05,3.657,0.142,0.105,0.001583,2.70792,3.90592
1.225,431.72,1e-05,3.831,0.147,0.102,0.003068,2.85859,4.08359
1.257,435.84,4e-05,4.147,0.139,0.107,0.004683,3.14032,4.39732
1.274,438.7,5e-05,4.219,0.126,0.115,0.0058319999999999995,3.19194,4.46594
1.279,439.54,4e-05,4.259,0.142,0.122,0.006266,3.24977,4.52877
1.276,438.49,5e-05,4.346,0.141,0.116,0.00635,3.3326700000000002,4.60867
1.276,437.53,5e-05,4.273,0.121,0.116,0.005684,3.2393400000000003,4.51534
1.27,435.84,5e-05,4.26,0.153,0.117,0.005546000000000001,3.2661700000000002,4.53617
1.278,433.62,4e-05,4.132,0.195,0.116,0.004438,3.17009,4.4480900000000005
1.255,432.03,2.9999999999999997e-05,3.966,0.274,0.11,0.0025299999999999997,3.09639,4.35139
1.199,432.77,2e-05,3.901,0.405,0.102,0.00157,3.2103200000000003,4.40932
1.214,434.15,4e-05,3.916,0.48,0.102,0.000886,3.28592,4.4999199999999995
1.218,431.61,2e-05,3.951,0.521,0.097,0.000313,3.35178,4.56978
1.189,430.34,0.0,3.911,0.59,0.096,5.7e-05,3.40882,4.5978200000000005
1.185,427.17,2.9999999999999997e-05,3.839,0.698,0.097,1.2e-05,3.44881,4.63381
1.186,423.89,2e-05,3.62,0.869,0.091,1e-05,3.3939,4.5799
1.146,416.59,1e-05,3.233,0.982,0.092,7e-06,3.16115,4.30715
1.12,410.27,4e-05,2.405,1.015,0.096,8e-06,2.3952199999999997,3.51522
1.12,405.51,4e-05,1.947,1.068,0.099,7e-06,1.9939500000000001,3.11395
1.128,403.5,4e-05,1.966,1.075,0.096,7e-06,2.00828,3.13628
1.127,401.81,5e-05,1.885,0.962,0.096,8e-06,1.81622,2.94322
1.135,403.5,5.9999999999999995e-05,1.855,0.947,0.095,1.4999999999999999e-05,1.76119,2.89619
1.147,408.05,2e-05,2.244,0.792,0.099,0.00011899999999999999,1.98798,3.13498
1.208,420.63,5e-05,3.098,0.695,0.1,0.000696,2.6851599999999998,3.89316
1.266,424.55,2.9999999999999997e-05,3.435,0.569,0.099,0.0018620000000000002,2.83956,4.1055600000000005
1.265,432.05,2.9999999999999997e-05,3.47,0.527,0.096,0.003614,2.8315900000000003,4.09659
1.255,434.17,0.00214,3.571,0.522,0.091,0.0051909999999999994,2.93608,4.1910799999999995
1.289,435.86,0.00184,3.636,0.465,0.091,0.0056630000000000005,2.91004,4.19904
1.318,437.45,2.9999999999999997e-05,3.717,0.41,0.087,0.00584,2.90244,4.22044
1.316,434.17,4e-05,3.763,0.346,0.094,0.006549999999999999,2.89308,4.20908
1.292,429.83,2.9999999999999997e-05,3.645,0.285,0.093,0.006579,2.7371,4.0291
1.265,422.96,2.9999999999999997e-05,3.521,0.248,0.113,0.006898,2.62437,3.8893699999999995
1.25,422.43,4e-05,3.619,0.231,0.115,0.006927,2.7225300000000003,3.9725300000000003
1.242,420.63,2.9999999999999997e-05,3.332,0.225,0.105,0.005627,2.4250599999999998,3.6670599999999998
1.251,433.85,5.9999999999999995e-05,3.485,0.224,0.102,0.004048,2.56469,3.81569
1.269,443.26,4e-05,3.751,0.242,0.096,0.002315,2.82192,4.09092
1.282,443.26,5e-05,3.798,0.245,0.099,0.001048,2.86054,4.14254
1.264,438.08,2.9999999999999997e-05,3.688,0.254,0.098,0.000273,2.77712,4.04112
1.263,429.09,2e-05,3.561,0.307,0.096,3.1e-05,2.70021,3.96321
1.259,422.54,2.9999999999999997e-05,3.314,0.367,0.091,7e-06,2.51254,3.77154
1.229,408.79,2e-05,2.831,0.415,0.101,8.999999999999999e-06,2.11863,3.34763
1.195,403.86,2e-05,2.086,0.476,0.105,7e-06,1.47333,2.66833
1.183,399.18,2e-05,1.789,0.53,0.109,7e-06,1.24513,2.4281300000000003
1.178,382.59,2e-05,1.701,0.616,0.1,8.999999999999999e-06,1.23874,2.41674
1.166,380.46,2e-05,1.601,0.642,0.095,8e-06,1.1720899999999999,2.33809
1.147,384.82,2.9999999999999997e-05,1.63,0.676,0.092,1.3e-05,1.25204,2.3990400000000003
1.17,401.94,2e-05,1.958,0.613,0.095,0.000126,1.49604,2.6660399999999997
1.228,426.61,4e-05,2.942,0.509,0.092,0.0005570000000000001,2.31551,3.5435100000000004
1.266,435.44,2.9999999999999997e-05,3.573,0.428,0.09,0.001547,2.82773,4.09373
1.316,450.75,1e-05,3.959,0.298,0.088,0.003128,3.0315700000000003,4.34757
1.342,458.41,2e-05,4.297,0.202,0.088,0.005285,3.24972,4.5917200000000005
1.36,465.96,2.9999999999999997e-05,4.47,0.176,0.094,0.007527,3.38715,4.74715
1.362,471.7,2.9999999999999997e-05,4.468,0.174,0.094,0.009912,3.3844600000000002,4.746460000000001
1.349,462.77,4e-05,4.469,0.146,0.094,0.011284,3.37075,4.71975
1.319,465.74,5.9999999999999995e-05,4.507,0.116,0.094,0.011914,3.41124,4.73024
1.303,467.98,4e-05,4.409,0.076,0.095,0.011526999999999999,3.2887199999999996,4.59172
1.301,459.04,5e-05,4.453,0.072,0.098,0.010347,3.33196,4.63296
1.306,456.07,4e-05,4.367,0.074,0.098,0.008308,3.24128,4.547280000000001
1.302,467.66,5e-05,4.487,0.056,0.104,0.005804999999999999,3.35123,4.653230000000001
1.29,482.65,2.9999999999999997e-05,4.655,0.032,0.097,0.003376,3.4974000000000003,4.7874
1.275,473.4,2e-05,4.638,0.021,0.094,0.0013260000000000001,3.47835,4.753349999999999
1.262,463.3,2.9999999999999997e-05,4.5,0.025,0.103,0.00029299999999999997,3.36661,4.62861
1.249,456.39,1e-05,4.319,0.026,0.113,2.9999999999999997e-05,3.20864,4.45764
1.258,451.71,1e-05,4.181,0.021,0.111,1.4e-05,3.05533,4.3133300000000006
1.248,430.12,1e-05,3.577,0.019,0.108,1.2e-05,2.45657,3.7045700000000004
1.209,416.16,1e-05,2.44,0.019,0.098,8.999999999999999e-06,1.34803,2.55703
1.19,405.27,2e-05,2.153,0.027,0.097,1e-05,1.0878800000000002,2.27788
1.179,399.51,2e-05,2.205,0.044,0.095,1e-05,1.1650699999999998,2.34407
1.16,397.59,2e-05,2.116,0.065,0.098,1e-05,1.11984,2.27984
1.152,398.76,2e-05,2.107,0.097,0.096,1.6e-05,1.14732,2.29932
1.159,409.65,2e-05,2.19,0.114,0.097,0.000165,1.24107,2.40007
1.222,438.35,1e-05,3.446,0.144,0.106,0.000741,2.4738800000000003,3.6958800000000003
1.27,459.05,2.9999999999999997e-05,4.124,0.123,0.104,0.0020139999999999997,3.08406,4.3540600000000005
1.32,474.85,2e-05,4.352,0.074,0.117,0.004263,3.2276,4.5476
1.33,452.76,2.9999999999999997e-05,4.3,0.046,0.121,0.007283,3.14442,4.47442
1.343,435.68,2.9999999999999997e-05,4.075,0.043,0.112,0.010072,2.8965199999999998,4.23952
1.338,435.68,2.9999999999999997e-05,3.979,0.054,0.11,0.012093,2.81633,4.15433
1.338,432.06,4e-05,3.844,0.084,0.11,0.013173,2.71245,4.05045
1.331,432.59,2.9999999999999997e-05,3.796,0.111,0.111,0.013179,2.69991,4.03091
1.315,428.96,4e-05,3.72,0.135,0.111,0.012499,2.66424,3.97924
1.295,428.0,2.9999999999999997e-05,3.774,0.151,0.113,0.011094,2.75433,4.049329999999999
1.301,428.43,2.9999999999999997e-05,3.861,0.154,0.114,0.00861,2.83663,4.13763
1.302,472.07,2e-05,4.107,0.155,0.115,0.005849999999999999,3.08189,4.38389
1.286,457.88,2.9999999999999997e-05,4.242,0.145,0.116,0.003327,3.22024,4.50624
1.266,457.99,2.9999999999999997e-05,4.129,0.171,0.115,0.001321,3.15061,4.41661
1.246,453.29,2e-05,3.936,0.252,0.114,0.00028399999999999996,3.0559000000000003,4.3019
1.241,439.53,2.9999999999999997e-05,3.791,0.364,0.114,3.1e-05,3.02808,4.269080000000001
1.241,427.79,2.9999999999999997e-05,3.487,0.508,0.111,1.1e-05,2.86492,4.10592
1.205,422.67,2e-05,3.022,0.605,0.111,1.3e-05,2.53329,3.73829
1.171,416.5,4e-05,2.403,0.73,0.109,1e-05,2.07081,3.24181
1.148,414.9,5e-05,1.886,0.797,0.11,8e-06,1.64581,2.7938099999999997
1.141,407.54,2.9999999999999997e-05,1.909,0.781,0.109,8.999999999999999e-06,1.65726,2.79826
1.131,404.66,2.9999999999999997e-05,1.877,0.816,0.105,8.999999999999999e-06,1.66765,2.7986500000000003
1.111,406.47,5e-05,1.86,0.848,0.107,1.1e-05,1.7033900000000002,2.8143900000000004
1.129,425.46,4e-05,2.164,0.883,0.096,9.3e-05,2.0144,3.1434
1.185,432.61,4e-05,3.221,0.797,0.096,0.000491,2.92948,4.11448
1.246,438.26,2.9999999999999997e-05,3.583,0.598,0.041,0.0014010000000000001,2.97762,4.22362
1.301,447.22,2.9999999999999997e-05,3.889,0.446,0.029,0.003049,3.06669,4.36769
1.331,450.74,4e-05,3.943,0.333,0.03,0.005181,2.9785100000000004,4.30951
1.334,456.29,2.9999999999999997e-05,4.051,0.262,0.03,0.007214000000000001,3.01673,4.35073
1.327,458.43,2.9999999999999997e-05,4.222,0.184,0.03,0.008435,3.11833,4.44533
1.33,451.38,5e-05,4.331,0.178,0.092,0.009215999999999998,3.2801,4.6101
1.328,440.4,2e-05,3.983,0.198,0.105,0.009381,2.9674099999999997,4.2954099999999995
1.318,428.02,5.9999999999999995e-05,3.766,0.207,0.105,0.009066000000000001,2.76969,4.08769
1.304,429.09,5e-05,3.635,0.197,0.111,0.008566,2.64692,3.95092
1.305,442.32,4e-05,3.725,0.164,0.11,0.006955,2.70186,4.00686
1.314,459.17,4e-05,4.06,0.167,0.106,0.005046,3.02358,4.33758
1.307,466.43,2.9999999999999997e-05,4.054,0.169,0.106,0.0028490000000000004,3.02574,4.332739999999999
1.293,458.85,2.9999999999999997e-05,4.093,0.119,0.106,0.001065,3.02652,4.31952
1.274,447.86,2.9999999999999997e-05,3.864,0.103,0.105,0.000235,2.79733,4.07133
1.259,443.6,4e-05,3.75,0.113,0.105,2.4e-05,2.70891,3.96791
1.264,434.85,2e-05,3.479,0.11,0.103,1.1e-05,2.429,3.6929999999999996
1.227,426.53,1e-05,3.147,0.087,0.102,1e-05,2.10936,3.33636
1.175,417.51,2.9999999999999997e-05,2.087,0.108,0.104,1e-05,1.12345,2.29845
1.152,408.94,4e-05,1.633,0.096,0.105,8.999999999999999e-06,0.6832699999999999,1.83527
1.141,407.76,5e-05,1.768,0.097,0.104,1e-05,0.82775,1.96875
1.12,404.44,2e-05,1.692,0.1,0.102,8.999999999999999e-06,0.77312,1.8931200000000001
1.125,403.58,5.9999999999999995e-05,1.581,0.164,0.101,1.2e-05,0.72162,1.8466200000000002
1.125,405.83,5e-05,1.673,0.138,0.099,0.00010899999999999999,0.7857799999999999,1.91078
1.148,408.4,5.9999999999999995e-05,1.843,0.101,0.1,0.000545,0.89715,2.04515
1.188,411.62,4e-05,2.124,0.055,0.099,0.0015129999999999998,1.09124,2.2792399999999997
1.219,417.62,5.9999999999999995e-05,2.251,0.023,0.099,0.002878,1.1566800000000002,2.37568
1.261,425.76,2.9999999999999997e-05,2.401,0.033,0.105,0.004036,1.2822799999999999,2.5432799999999998
1.276,427.26,5e-05,2.389,0.032,0.103,0.005489,1.25352,2.5295199999999998
1.27,424.48,2.9999999999999997e-05,2.401,0.025,0.106,0.00667,1.2686300000000001,2.5386300000000004
1.249,422.44,4e-05,2.377,0.029,0.107,0.007706,1.2728599999999999,2.52186
1.253,419.44,5e-05,2.31,0.044,0.109,0.008379,1.21716,2.47016
1.259,417.4,7.000000000000001e-05,2.274,0.062,0.109,0.008237999999999999,1.19472,2.4537199999999997
1.259,416.98,2.9999999999999997e-05,2.246,0.054,0.108,0.008216,1.15683,2.4158299999999997
1.266,416.76,5.9999999999999995e-05,2.282,0.069,0.106,0.006562,1.19784,2.4638400000000003
1.27,417.51,2.9999999999999997e-05,2.413,0.108,0.106,0.003953,1.36103,2.63103
1.267,425.98,5.9999999999999995e-05,2.692,0.128,0.109,0.001719,1.6637,2.9307
1.256,440.23,2.9999999999999997e-05,2.775,0.148,0.104,0.0005629999999999999,1.77175,3.02775
1.238,439.59,2.9999999999999997e-05,2.745,0.171,0.106,0.00011,1.7839500000000001,3.0219500000000004
1.229,434.98,2.9999999999999997e-05,2.728,0.167,0.104,1.4e-05,1.7693599999999998,2.99836
1.225,437.66,1e-05,2.682,0.17,0.106,8.999999999999999e-06,1.73253,2.95753
1.184,422.98,2.9999999999999997e-05,2.232,0.151,0.105,8.999999999999999e-06,1.30402,2.4880199999999997
1.155,417.5,2e-05,1.443,0.122,0.103,8.999999999999999e-06,0.51289,1.6678899999999999
1.148,407.96,2.9999999999999997e-05,1.268,0.073,0.101,8e-06,0.29491,1.44291
1.15,401.63,2.9999999999999997e-05,1.292,0.068,0.105,8e-06,0.31488,1.46488
1.147,398.74,2.9999999999999997e-05,1.263,0.082,0.104,8.999999999999999e-06,0.30202999999999997,1.44903
1.129,397.45,5.9999999999999995e-05,1.219,0.108,0.103,1.2e-05,0.30037,1.42937
1.106,391.23,4e-05,1.21,0.071,0.105,7.4e-05,0.27992,1.38592
1.131,401.1,2e-05,1.271,0.056,0.105,0.00039200000000000004,0.301,1.432
1.162,408.5,4e-05,1.472,0.038,0.104,0.001222,0.45321,1.6152099999999998
1.199,414.93,4e-05,1.765,0.033,0.103,0.002435,0.7042200000000001,1.9032200000000001
1.227,425.01,2.9999999999999997e-05,1.962,0.014,0.112,0.003964,0.86452,2.09152
1.263,429.3,2.9999999999999997e-05,2.053,0.008,0.109,0.005341,0.9115599999999999,2.1745599999999996
1.265,429.19,2.9999999999999997e-05,2.084,0.006,0.111,0.006494,0.94194,2.20694
1.273,428.77,5e-05,2.085,0.011,0.107,0.007356,0.93778,2.2107799999999997
1.266,423.19,5e-05,2.062,0.018,0.107,0.008235,0.92952,2.19552
1.26,421.47,5e-05,1.969,0.03,0.105,0.008923,0.8530800000000001,2.11308
1.253,420.4,4e-05,2.045,0.04,0.106,0.009,0.94636,2.19936
1.243,419.54,5e-05,2.138,0.045,0.104,0.007306,1.05201,2.29501
1.246,421.69,4e-05,2.156,0.057,0.103,0.0050620000000000005,1.07578,2.32178
1.245,428.77,4e-05,2.455,0.059,0.106,0.0027660000000000002,1.37731,2.62231
1.25,450.43,4e-05,2.865,0.065,0.105,0.001001,1.78698,3.03698
1.25,460.4,2.9999999999999997e-05,3.06,0.098,0.109,0.000189,2.01623,3.26623
1.251,465.66,2.9999999999999997e-05,3.054,0.164,0.106,1.9e-05,2.0733800000000002,3.32438
1.254,443.99,2e-05,2.624,0.263,0.103,1.1e-05,1.73602,2.99002
1.219,432.3,2.9999999999999997e-05,2.366,0.363,0.107,1e-05,1.61712,2.83612
1.189,418.79,2.9999999999999997e-05,1.803,0.431,0.107,1.1e-05,1.15266,2.34166
1.177,395.63,2.9999999999999997e-05,1.48,0.446,0.106,8e-06,0.85489,2.03189
1.154,391.98,4e-05,1.518,0.382,0.109,8e-06,0.85465,2.00865
1.153,392.09,2.9999999999999997e-05,1.682,0.314,0.102,8e-06,0.94559,2.09859
1.145,394.77,5e-05,1.681,0.241,0.104,1.1e-05,0.88101,2.02601
1.171,421.79,4e-05,1.913,0.178,0.104,9.4e-05,1.02393,2.1949300000000003
1.244,462.76,2.9999999999999997e-05,3.588,0.124,0.102,0.0005679999999999999,2.5717,3.8156999999999996
1.32,478.96,4e-05,4.488,0.067,0.103,0.001577,3.33984,4.65984
1.37,584.49,2.9999999999999997e-05,4.97,0.031,0.103,0.003029,3.73683,5.10683
1.388,586.63,4e-05,4.88,0.009,0.102,0.004674,3.60838,4.99638
1.348,583.31,2.9999999999999997e-05,4.874,0.008,0.101,0.006363000000000001,3.6406199999999997,4.98862
1.394,564.11,2.9999999999999997e-05,4.88,0.015,0.099,0.008258,3.60784,5.00184
1.394,484.96,5e-05,4.715,0.026,0.095,0.009285,3.45207,4.84607
1.379,506.63,5e-05,4.677,0.031,0.1,0.010089,3.4380100000000002,4.81701
1.375,470.48,5e-05,4.57,0.034,0.092,0.010127,3.33107,4.70607
1.374,475.31,4e-05,4.494,0.057,0.091,0.009121,3.27678,4.65078
1.364,481.85,2.9999999999999997e-05,4.558,0.054,0.094,0.007414,3.3494699999999997,4.71347
1.36,484.43,5e-05,4.674,0.051,0.095,0.005116,3.46595,4.82595
1.333,499.76,4e-05,4.684,0.046,0.095,0.002758,3.49379,4.82679
1.322,479.6,4e-05,4.518,0.04,0.091,0.0010149999999999998,3.3285500000000003,4.650550000000001
1.314,477.88,4e-05,4.341,0.057,0.088,0.00017299999999999998,3.17178,4.48578
1.303,473.81,2e-05,4.251,0.072,0.09,1.4999999999999999e-05,3.10977,4.41277
1.296,466.62,2.9999999999999997e-05,4.023,0.076,0.09,8e-06,2.8938099999999998,4.18981
1.244,427.59,2.9999999999999997e-05,3.174,0.096,0.092,8e-06,2.11785,3.3618499999999996
1.204,417.03,2e-05,2.222,0.077,0.089,8e-06,1.18432,2.38832
1.184,406.71,2.9999999999999997e-05,1.787,0.052,0.094,7e-06,0.7483500000000001,1.93235
1.169,396.82,2.9999999999999997e-05,1.787,0.033,0.099,8e-06,0.74979,1.91879
1.158,395.96,2.9999999999999997e-05,1.762,0.022,0.097,8e-06,0.72373,1.88173
1.169,395.42,4e-05,1.74,0.034,0.095,8.999999999999999e-06,0.7002,1.8692000000000002
1.183,413.59,4e-05,2.182,0.058,0.105,6.1e-05,1.16159,2.34459
1.258,423.59,4e-05,3.251,0.074,0.111,0.000379,2.17836,3.43636
1.329,457.89,2e-05,4.176,0.082,0.107,0.0009180000000000001,3.03735,4.36635
1.363,472.18,2e-05,4.42,0.08,0.106,0.001772,3.24496,4.60796
1.396,472.72,2.9999999999999997e-05,4.582,0.082,0.101,0.00296,3.37206,4.76806
1.408,451.11,2.9999999999999997e-05,4.33,0.071,0.101,0.004339000000000001,3.09897,4.50697
1.409,443.69,4e-05,4.0,0.095,0.099,0.005468,2.7906999999999997,4.1997
1.408,431.65,4e-05,3.461,0.119,0.099,0.00664,2.2784899999999997,3.6864899999999996
1.381,429.72,4e-05,3.254,0.133,0.096,0.007412,2.1098600000000003,3.4908600000000005
1.373,429.29,5e-05,3.171,0.171,0.096,0.007359,2.0724099999999996,3.44541
1.365,429.5,4e-05,3.152,0.195,0.097,0.006592,2.08515,3.45015
1.349,431.44,4e-05,3.363,0.247,0.095,0.004678,2.36098,3.70998
1.361,459.93,2e-05,3.816,0.267,0.097,0.0022240000000000003,2.82117,4.18217
1.351,469.17,2e-05,4.087,0.313,0.098,0.001055,3.14821,4.49921
1.329,464.23,2.9999999999999997e-05,4.06,0.324,0.091,0.000378,3.14657,4.47557
1.317,455.52,2.9999999999999997e-05,3.932,0.343,0.1,7.4e-05,3.05794,4.37494
1.314,454.44,2.9999999999999997e-05,3.824,0.44,0.102,7e-06,3.0528299999999997,4.36683
1.294,438.75,2e-05,3.244,0.49,0.102,4e-06,2.54178,3.83578
1.259,426.38,2.9999999999999997e-05,2.773,0.519,0.102,4e-06,2.13542,3.3944199999999998
1.233,411.33,4e-05,2.001,0.425,0.107,5e-06,1.2993800000000002,2.5323800000000003
1.211,390.04,2.9999999999999997e-05,1.639,0.426,0.102,4e-06,0.956,2.167
1.184,384.45,2.9999999999999997e-05,1.661,0.385,0.106,4e-06,0.9677,2.1517
1.167,384.45,1e-05,1.714,0.33,0.114,4e-06,0.99139,2.15839
1.173,383.7,2.9999999999999997e-05,1.728,0.316,0.114,4e-06,0.9857899999999999,2.1587899999999998
1.192,404.13,2e-05,1.994,0.319,0.111,4e-05,1.23193,2.42393
1.285,428.42,2e-05,2.906,0.276,0.119,0.000253,2.01678,3.30178
1.335,471.75,1e-05,4.085,0.217,0.124,0.0007,3.09134,4.42634
1.301,483.58,2e-05,4.476,0.191,0.115,0.001216,3.48283,4.78383
1.31,483.58,2e-05,4.634,0.165,0.113,0.002052,3.60467,4.91467
1.399,476.69,1e-05,4.64,0.162,0.114,0.0031669999999999997,3.51905,4.91805
1.399,478.09,2e-05,4.398,0.168,0.113,0.003242,3.28317,4.68217
1.381,453.26,4e-05,4.368,0.175,0.109,0.003659,3.2749200000000003,4.65592
1.39,460.57,2e-05,4.212,0.188,0.112,0.004256,3.12615,4.51615
1.372,437.88,2e-05,3.886,0.195,0.11,0.0043890000000000005,2.82437,4.19637
