consumption,price,unspecified,hydro,wind_onshore,thermal,solar,export/import
"-1,617","400,56",0.02,4344,317,85,0.161,3128.53
"-1,669","405,11",0.02,4458,342,91,0.018,3220.97
"-1,671","405,55",0.02,4429,352,92,0.013,3203.24
"-1,651","389,5",0.02,4112,314,93,0.012,2867.62
"-1,624","384,73",0.02,3777,243,96,0.013,2490.92
"-1,587","377,46",0.02,3334,177,94,0.012,2017.54
"-1,541","366,51",0.03,2967,124,95,0.011,1645.09
"-1,529","344,28",0.02,2498,95,100,0.011,1162.90
"-1,515","314,03",0.04,2069,90,99,0.010,742.68
"-1,517","305,57",0.02,2025,96,99,0.010,703.67
"-1,535","325,74",0.03,1966,81,103,0.010,615.83
"-1,556","344,17",0.03,2059,82,108,0.009,693.78
"-1,614","359,79",0.01,2415,106,113,0.011,1020.11
"-1,741","382,45",0.01,3447,116,119,0.010,1941.11
"-1,853","423,11",0.01,4750,101,122,0.014,3119.25
"-1,869","431,14",0.01,4983,102,121,0.076,3337.36
"-1,861","428,21",0.01,5158,89,118,0.468,3504.64
"-1,839","429,08",0.02,5090,64,110,1.339,3427.13
"-1,818","427,45",0.01,5019,45,100,2.170,3348.17
"-1,782","428,97",0.01,5027,28,99,3.163,3374.08
"-1,767","429,29",0.01,4867,21,98,3.362,3222.50
"-1,756","428,32",0.01,4902,20,97,2.632,3266.70
"-1,748","430,38",0.01,4996,24,95,1.723,3369.75
"-1,754","431,57",0.01,5006,21,96,0.443,3370.27
"-1,78","431,46",0.00,5024,38,105,0.050,3385.95
"-1,797","458,35",0.02,5023,70,108,0.014,3403.96
"-1,798","444,15",0.02,4916,123,112,0.013,3352.41
"-1,761","422,9",0.02,4916,215,113,0.015,3483.42
"-1,726","426,69",0.03,4807,268,111,0.011,3459.70
"-1,684","396,87",0.03,4329,290,110,0.014,3045.35
"-1,626","375,4",0.03,3771,315,106,0.011,2566.05
"-1,581","373,74",0.03,3059,370,104,0.012,1951.80
"-1,561","369,94",0.03,2794,389,105,0.012,1727.32
"-1,555","367,77",0.03,2753,338,103,0.011,1639.43
"-1,562","367,55",0.03,2816,242,100,0.011,1595.75
"-1,59","370,7",0.04,2780,184,102,0.012,1475.11
"-1,672","382,11",0.03,3043,122,108,0.011,1601.31
"-1,782","441,09",0.02,3946,75,115,0.012,2353.73
"-1,847","571,75",0.02,4477,60,121,0.013,2811.65
"-1,841","599,66",0.01,4660,50,119,0.046,2988.92
"-1,819","595,21",0.00,4733,54,116,0.201,3084.70
"-1,805","562,19",0.01,4839,67,107,0.496,3209.14
"-1,772","549,81",0.00,4912,72,109,0.796,3321.57
"-1,758","520,27",0.01,4912,61,108,0.920,3323.52
"-1,766","506,58",0.01,4974,52,107,0.874,3367.83
"-1,772","484,21",0.01,5075,33,108,0.601,3444.13
"-1,802","492,89",0.01,5082,27,107,0.275,3414.68
"-1,815","496,04",0.01,5003,22,106,0.070,3314.74
"-1,838","513,42",0.01,4977,33,109,0.014,3280.83
"-1,858","509,19",0.02,4905,53,110,0.014,3210.52
"-1,817","483,34",0.02,4878,73,109,0.014,3243.27
"-1,777","455,86",0.01,4827,83,108,0.013,3241.79
"-1,725","430,66",0.02,4663,87,104,0.012,3128.72
"-1,675","411,98",0.02,4259,107,98,0.010,2788.73
"-1,621","369,94",0.04,3460,123,95,0.009,2056.55
"-1,575","377,2",0.03,3059,110,91,0.011,1684.78
"-1,555","369,61",0.03,2608,109,90,0.010,1252.53
"-1,546","368,1",0.01,2588,115,90,0.010,1245.98
"-1,558","368,2",0.00,2640,135,91,0.011,1308.91
"-1,57","373,08",0.02,2671,159,91,0.012,1350.98
"-1,632","384,02",0.04,3161,210,96,0.011,1834.96
"-1,754","483,28",0.02,4600,258,103,0.012,3207.36
"-1,845","460,31",0.02,4855,291,109,0.013,3410.39
"-1,844","453,7",0.02,4898,305,111,0.019,3470.02
"-1,839","442,43",0.01,4860,280,110,0.043,3411.44
"-1,839","436,36",0.02,4907,277,108,0.084,3453.96
"-1,832","441,56",0.00,4868,292,109,0.139,3437.35
"-1,838","439,18",8.69,5074,328,107,0.181,3680.12
"-1,833","485,99",0.01,5025,345,107,0.137,3644.73
"-1,833","431,81",0.01,4919,374,107,0.085,3567.61
"-1,848","433,22",0.02,4909,458,107,0.042,3626.34
"-1,844","433,22",0.02,4996,511,107,0.017,3769.69
"-1,865","427,8",0.01,5102,562,106,0.012,3905.47
"-1,855","422,38",0.00,4969,616,104,0.011,3834.59
"-1,831","419,02",0.01,4875,654,104,0.012,3802.93
"-1,782","415,88",0.01,4778,733,103,0.011,3831.36
"-1,746","401,69",0.03,4519,769,100,0.011,3642.39
"-1,704","384,02",0.02,4010,717,96,0.010,3118.93
"-1,637","358,89",0.02,3286,741,92,0.009,2481.66
"-1,59","366,12",0.03,2775,727,93,0.008,2004.15
"-1,553","360,06",0.02,2596,659,94,0.008,1795.99
"-1,55","355,31",0.02,2562,574,94,0.012,1680.89
"-1,539","354,76",0.03,2577,576,93,0.011,1706.58
"-1,546","363,31",0.02,2668,589,96,0.012,1808.07
"-1,589","374,23",0.02,2950,619,100,0.012,2079.28
"-1,707","396,41",0.02,3745,631,107,0.014,2776.10
"-1,814","412,52",0.01,4240,610,115,0.014,3150.47
"-1,819","420,85",0.01,4401,506,116,0.020,3204.21
"-1,812","429,5",0.01,4529,415,114,0.059,3246.60
"-1,821","431,88",0.01,4602,344,116,0.127,3240.75
"-1,821","429,07",0.02,4568,308,83,0.221,3139.42
"-1,811","427,66",0.01,4583,272,74,0.292,3118.74
"-1,814","427,99",0.02,4511,228,74,0.313,2997.77
"-1,826","420,74",0.01,4589,198,75,0.229,3036.35
"-1,83","408,84",0.01,4471,150,75,0.114,2866.37
"-1,839","408,63",0.01,4477,112,82,0.047,2831.92
"-1,857","408,2",0.02,4541,73,84,0.018,2841.29
"-1,831","419,34",0.02,4746,55,88,0.016,3056.79
"-1,798","434,91",0.02,4892,48,92,0.018,3233.74
"-1,763","432,53",0.02,4840,35,96,0.016,3208.26
"-1,708","430,8",0.03,4833,28,105,0.015,3258.19
"-1,673","425,5",0.02,4549,32,108,0.014,3015.69
"-1,629","384,83",0.02,3319,38,103,0.014,1831.26
"-1,576","386,79",0.00,3033,58,98,0.011,1613.08
"-1,538","384,74",0.02,2798,81,98,0.011,1438.39
"-1,535","382,69",0.00,2772,126,98,0.011,1460.81
"-1,514","383,12",0.03,2845,152,97,0.012,1580.25
"-1,522","385,71",0.02,2986,202,98,0.011,1764.84
"-1,609","392,63",0.03,3371,279,103,0.011,2144.09
"-1,723","412,61",0.02,4348,383,111,0.011,3119.45
"-1,824","429,14",0.01,4666,468,116,0.012,3425.20
"-1,835","430,11",0.01,4629,530,117,0.021,3441.67
"-1,818","429,68",0.01,4613,526,115,0.061,3436.20
"-1,808","428,7",0.01,4726,517,113,0.207,3548.77
"-1,783","426,98",0.01,4688,474,118,0.401,3496.83
"-1,747","413,8",0.01,4489,423,117,0.592,3282.69
"-1,715","409,69",0.01,4307,351,114,0.700,3057.57
"-1,701","405,48",0.02,4197,287,115,0.511,2898.74
"-1,691","395,87",0.01,4059,244,114,0.419,2727.34
"-1,678","395,76",0.02,3991,237,113,0.201,2663.98
"-1,699","406,24",0.02,4319,234,112,0.031,2965.13
"-1,696","426,76",0.01,4671,235,111,0.013,3321.60
"-1,664","413,15",0.02,4457,262,109,0.013,3164.68
"-1,62","386,9",0.02,3791,202,107,0.013,2480.19
"-1,578","378,48",0.03,3453,152,102,0.012,2130.00
"-1,543","373,29",0.03,3304,95,97,0.011,1953.39
"-1,504","363,03",0.03,2877,42,88,0.011,1502.35
"-1,474","377,55",0.02,2648,17,81,0.011,1271.18
"-1,462","366,78",0.03,2446,12,74,0.012,1070.12
"-1,452",345,0.02,2315,19,74,0.012,956.80
"-1,448","336,06",0.03,2205,31,74,0.011,861.32
"-1,446","337,46",0.03,2131,62,74,0.011,821.13
"-1,454","337,03",0.02,2294,148,75,0.012,1063.33
"-1,494","360,96",0.03,2738,235,81,0.013,1559.59
"-1,529","355,78",0.01,2917,298,85,0.014,1770.82
"-1,562","363,87",0.01,3219,348,85,0.016,2089.57
"-1,606","378,74",0.02,3420,475,85,0.031,2374.05
"-1,634","388,01",0.01,3611,553,86,0.057,2616.48
"-1,652","393,72",0.00,3411,646,88,0.093,2493.49
"-1,64","379,39",0.00,3390,731,89,0.102,2569.24
"-1,637","374,86",0.00,3282,774,86,0.124,2506.39
"-1,635","372,92",0.00,3121,833,87,0.148,2404.91
"-1,644","373,13",0.02,3232,976,94,0.101,2657.61
"-1,67","384,56",0.01,3537,935,100,0.047,2901.46
"-1,701","404,71",0.02,4084,981,104,0.016,3468.50
"-1,698","404,28",0.01,4150,1174,104,0.015,3730.96
"-1,676","403,31",0.00,3990,1221,107,0.015,3640.95
"-1,638","399,54",0.01,3869,1226,106,0.014,3563.53
"-1,598","378,09",0.04,3477,1218,112,0.014,3209.06
"-1,57","377,77",0.02,3310,1136,107,0.012,2983.09
"-1,536","357,61",0.03,2958,1036,104,0.012,2563.24
"-1,514","323,22",0.03,2274,946,104,0.011,1810.57
"-1,504","280,32",0.01,1854,905,102,0.012,1358.03
"-1,492","291,1",0.02,1841,760,104,0.013,1213.36
"-1,492","289,91",0.02,1742,699,107,0.012,1055.95
"-1,502","285,71",0.03,1743,752,108,0.011,1101.99
"-1,523","333,78",0.04,1982,693,111,0.013,1263.71
"-1,594","298,43",0.01,2519,700,111,0.014,1735.51
"-1,625","360,08",0.04,3138,688,113,0.016,2314.39
"-1,651","372,58",0.01,3320,631,115,0.041,2415.77
"-1,692","391,98",0.01,3711,562,112,0.157,2694.17
"-1,715","403,83",0.01,3999,413,113,0.402,2809.63
"-1,725","410,51",0.00,4267,287,113,0.604,2943.40
"-1,702","408,47",0.00,4288,256,113,0.563,2955.49
"-1,697","392,62",0.00,3825,243,114,0.375,2484.05
"-1,701","391,55",0.00,3739,229,113,0.210,2379.73
"-1,723","392,19",0.01,3805,214,114,0.085,2410.85
"-1,749","397,91",0.01,4173,216,114,0.025,2754.35
"-1,778","412,67",0.01,4812,227,115,0.016,3376.07
"-1,767","424,42",0.01,4969,192,116,0.014,3510.68
"-1,735","430,88",0.01,4871,171,117,0.015,3422.93
"-1,715","427,22",0.01,4734,132,119,0.015,3269.36
"-1,677","419,68",0.03,4758,96,118,0.013,3294.45
"-1,633","410,3",0.02,4600,76,116,0.012,3158.52
"-1,576","388,21",0.03,3726,86,117,0.012,2352.21
"-1,555","354,58",0.04,2934,67,117,0.013,1564.18
"-1,537","349,08",0.02,2441,100,118,0.013,1122.50
"-1,522","352,64",0.03,2341,146,118,0.013,1082.88
"-1,522","361,48",0.03,2426,184,117,0.013,1205.31
"-1,554","384,65",0.03,2606,222,119,0.012,1392.91
"-1,62","405,02",0.04,3114,311,127,0.012,1932.56
"-1,76","422,91",0.02,4287,301,136,0.013,2965.20
"-1,86","477,55",0.01,5109,290,139,0.015,3678.00
"-1,873","555,47",0.00,5096,285,141,0.063,3648.63
"-1,891","587,05",0.00,5034,260,137,0.394,3539.43
"-1,857","545,45",0.01,5187,225,133,1.233,3689.61
"-1,857","542,32",0.00,5301,243,131,1.835,3819.21
"-1,844","491,13",0.00,5277,251,130,2.700,3816.84
"-1,801","475,72",0.01,5266,234,130,2.770,3832.11
"-1,784","487,25",0.01,5267,251,126,1.530,3861.36
"-1,801","514,19",0.01,5255,349,128,0.321,3930.88
"-1,817","438,32",0.02,5181,390,131,0.053,3884.90
"-1,846","432,93",0.02,5276,438,126,0.015,3993.75
"-1,847","485,85",0.00,5108,509,122,0.016,3891.95
"-1,818","433,69",0.00,4900,578,128,0.014,3788.56
"-1,799","423,23",0.01,4667,687,128,0.014,3682.71
"-1,76","419,89",0.00,4412,822,121,0.013,3594.93
"-1,692","411,16",0.01,4096,957,117,0.013,3477.50
"-1,641","397,26",0.02,3412,958,112,0.012,2841.49
"-1,582","372,3",0.00,2861,1026,104,0.013,2408.61
"-1,547","368,86",0.02,2591,1119,97,0.012,2260.87
"-1,532","362,96",0.01,2468,1189,98,0.012,2224.07
"-1,497","341,81",0.00,2423,1215,96,0.011,2236.82
"-1,494","361,67",0.02,2595,1316,96,0.013,2513.29
"-1,536","371,23",0.00,2983,1476,97,0.011,3020.29
"-1,66","383,36",0.02,3453,1563,100,0.012,3455.95
"-1,757","394,84",0.01,3939,1617,103,0.015,3902.71
"-1,763","399,46",0.00,3926,1691,103,0.023,3956.30
"-1,77","394,31",0.01,3808,1796,102,0.101,3935.95
"-1,772","391,09",0.00,3774,1850,101,0.238,3952.42
"-1,755","384,11",0.00,3665,1936,100,0.576,3946.93
"-1,743","381,32",0.00,3481,2004,98,1.008,3841.20
"-1,717","374,45",0.00,3321,2103,97,1.108,3804.88
"-1,716","372,09",0.01,3276,2080,97,1.136,3737.93
"-1,727","372,62",0.01,3337,2119,96,0.637,3824.13
"-1,76","374,55",0.01,3225,2097,95,0.244,3657.53
"-1,792","379,28",0.02,3299,2111,94,0.029,3713.34
"-1,779","382,71",0.01,3209,2134,94,0.013,3659.07
"-1,75","379,71",0.01,2944,2158,97,0.014,3448.41
"-1,699","366,61",0.01,2870,2135,96,0.013,3401.31
"-1,659","343,74",0.01,2655,2156,91,0.014,3242.62
"-1,599","217,39",0.02,2388,2120,78,0.012,2987.44
"-1,544","30,6",0.01,1764,2084,80,0.012,2385.33
"-1,519","173,48",0.01,1713,2024,81,0.011,2298.54
"-1,524","181,96",0.00,1659,1997,82,0.012,2214.38
"-1,525","183,14",0.03,1753,1955,84,0.011,2266.21
"-1,525","263,76",0.02,1940,1786,84,0.011,2285.17
"-1,556","326,24",0.03,1967,1646,86,0.011,2143.18
"-1,596","374,87",0.03,2402,1384,90,0.012,2281.54
"-1,724","408,57",0.02,3574,1205,96,0.013,3151.42
"-1,821","422,31",0.02,4316,974,100,0.013,3568.98
"-1,82","421,13",0.00,4412,794,103,0.024,3488.57
"-1,811","420,6",0.02,4521,603,106,0.094,3418.12
"-1,79","421,67",0.00,4710,589,106,0.377,3615.03
"-1,77","418,56",0.00,4477,605,104,0.790,3416.97
"-1,741","416,41",0.01,4322,517,106,1.737,3205.65
"-1,713","409,97",0.01,4200,428,104,1.954,3021.19
"-1,744","409,22",0.02,4252,365,102,1.106,2974.64
"-1,744","412,01",0.02,4363,381,99,0.670,3099.54
"-1,755","412,22",0.02,4300,482,99,0.174,3126.42
"-1,803","418,45",0.02,4535,594,99,0.023,3423.96
"-1,814","424,03",0.02,4646,742,101,0.015,3676.01
"-1,804","424,46",0.01,4640,783,104,0.012,3722.73
"-1,762","420,38",0.00,4567,775,99,0.011,3679.70
"-1,727","410,29",0.03,4175,742,91,0.012,3281.49
"-1,655","400,84",0.03,3936,609,84,0.012,2973.40
"-1,581","369,82",0.03,3223,562,81,0.012,2285.74
"-1,537","367,68",0.03,2870,589,79,0.011,2000.46
"-1,511","353,93",0.02,2444,634,80,0.011,1647.68
"-1,489","345,77",0.04,2350,781,79,0.011,1721.20
"-1,496","345,12",0.02,2359,843,79,0.010,1785.63
"-1,515","353,61",0.03,2426,864,82,0.010,1856.85
"-1,571","370,26",0.02,2890,853,88,0.010,2259.95
"-1,693","407,85",0.03,3738,888,94,0.011,3026.12
"-1,805","427,72",0.02,4234,856,97,0.013,3382.18
"-1,818","431,27",0.01,4430,835,95,0.052,3543.19
"-1,802","430,73",0.00,4453,854,94,0.462,3599.83
"-1,774","430,73",0.00,4508,758,94,1.577,3586.92
"-1,76","429,23",0.02,4556,783,93,2.545,3674.72
"-1,749","426,65",0.01,4580,744,90,3.048,3668.54
"-1,727","424,71",0.01,4599,784,90,2.610,3749.59
"-1,709","412,58",0.01,4455,778,89,1.147,3613.95
"-1,747","404,84",0.01,4321,755,92,0.592,3421.41
"-1,758","408,93",0.01,4375,864,91,0.158,3573.60
"-1,782","422,24",0.02,4747,955,94,0.020,4014.11
"-1,761","426,76",0.02,4795,914,93,0.012,4040.82
"-1,74","423,96",0.02,4582,906,91,0.012,3840.22
"-1,709","395,82",0.01,4264,930,89,0.011,3574.39
"-1,669","382,93",0.02,3721,876,85,0.011,3012.66
"-1,622","371,33",0.00,3215,800,77,0.011,2470.19
"-1,545","333,63",0.01,2751,775,78,0.012,2059.96
"-1,501","328,6",0.01,2541,728,76,0.010,1844.18
"-1,475",303,0.03,2169,770,76,0.010,1539.50
"-1,452","269,9",0.02,2022,801,78,0.009,1449.21
"-1,444","261,55",0.03,2030,906,80,0.010,1571.61
"-1,46","279,22",0.02,2093,975,84,0.010,1692.55
"-1,52","347,02",0.04,2286,1057,88,0.010,1911.15
"-1,65","385,36",0.02,3278,1011,93,0.009,2731.75
"-1,738","415,78",0.02,4071,1068,95,0.011,3495.88
"-1,745","417,71",0.01,4138,980,96,0.012,3468.63
"-1,747","416,85",0.01,4195,826,96,0.064,3370.01
"-1,643","416,96",0.02,3821,860,93,0.148,3131.96
"-1,558","412,25",0.01,3601,924,92,0.313,3059.24
"-1,562","381,83",0.01,3302,865,92,0.350,2697.82
"-1,556","386,33",0.01,3332,913,93,0.391,2782.35
"-1,541","372,51",0.02,3205,1008,91,0.587,2763.14
"-1,54","378,4",0.01,3343,1270,85,0.819,3158.68
"-1,562","385,9",0.01,3594,1671,84,0.211,3786.75
"-1,598","398,22",0.01,3947,1818,84,0.023,4250.74
"-1,576","405,18",0.01,3870,1992,85,0.019,4370.61
"-1,542","402,71",0.01,3619,2088,87,0.011,4251.58
"-1,492","370,37",0.01,2914,2151,86,0.011,3658.20
"-1,442","355,7",0.02,2468,2165,87,0.011,3278.08
"-1,422","325,06",0.01,2224,2197,81,0.010,3079.67
"-1,4","273,22",0.04,2009,2208,78,0.012,2894.76
"-1,372","252,73",0.02,2177,2174,74,0.011,3053.36
"-1,367","202,27",0.03,1770,2131,76,0.011,2610.15
"-1,352","213,54",0.02,1779,2099,73,0.010,2599.36
"-1,351","169,41",0.01,1665,1995,76,0.010,2385.06
"-1,307","91,79",0.01,1627,1822,76,0.010,2219.45
"-1,365","170,06",0.04,1643,1714,76,0.010,2067.33
"-1,433","156,96",0.01,1746,1543,81,0.012,1936.89
"-1,472","264,21",0.02,1903,1393,88,0.011,1912.66
"-1,483","315,21",0.01,2023,1278,96,0.037,1912.59
"-1,526","357,29",0.01,2461,1093,95,0.474,2123.72
"-1,533","366,63",0.02,2825,862,93,1.658,2248.73
"-1,491","370,71",0.01,2883,677,88,3.088,2160.44
"-1,474","369,96",0.00,2889,463,95,4.108,1976.77
"-1,451","370,61",0.00,2956,424,96,4.578,2029.28
"-1,446","371,36",0.01,3039,417,98,3.822,2111.95
"-1,46","372,86",0.03,3002,418,99,2.001,2061.82
"-1,506","383,38",0.01,3261,487,113,0.380,2354.90
"-1,58","397,45",0.02,3779,565,122,0.037,2885.47
"-1,576","407,65",0.02,3978,628,122,0.016,3152.43
"-1,543","401,2",0.01,3765,598,122,0.015,2943.08
"-1,529","384,03",0.02,3547,566,120,0.016,2703.10
"-1,503","376,3",0.03,3303,490,135,0.015,2424.31
"-1,469","364,59",0.03,3014,423,133,0.014,2100.24
"-1,446","351,28",0.03,2914,313,113,0.012,1893.39
"-1,42","345,82",0.02,2726,226,141,0.012,1672.55
"-1,417","340,13",0.03,2567,166,109,0.013,1424.74
"-1,401","337,77",0.00,2481,104,114,0.012,1297.87
"-1,406","338,09",0.01,2337,70,118,0.012,1119.16
"-1,421","334,12",0.03,2320,60,103,0.013,1062.18
"-1,471","339,92",0.03,2511,55,106,0.013,1200.32
"-1,495","353,66",0.04,2561,61,113,0.013,1240.39
